"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","terms","time_signature"
"6066",0.382846902,0.85481,0.09874,185.41669,0,-19.308,NA,181.226,0.09874,162.496,"country blues",4
"6067",0.387186147,0.7034,0.7034,175.12444,0.398,-11.778,0,166.29,0.4819,137.476,"chanson",4
"6068",0.370747684,3.50864,0.67102,242.75546,0.223,-8.588,NA,237.621,0.10336,84.751,"salsa",7
"6069",0.249453649,1.49433,0.6791,194.84689,0.171,-18.692,NA,185.893,0.25981,71.27,"big band",4
"6070",0.345866665,1.49965,0.20944,233.63873,3.117,-7.532,0.229144104,220.288,0.20944,92.499,"alternative dance",5
"6071",0.426851853,0.62768,0.62768,216.31955,0.264,-8.88,0.262308997,206.669,0.31277,100.252,"tejano",1
"6072",0.362238747,0.36067,0.36067,317.962,0.122,-10.558,NA,309.267,0.1646,153.942,"frevo",4
"6073",0.503151606,0.29406,0.29406,246.62159,0,-14.071,0.602761783,226.337,0.29406,143.497,"folk rock",4
"6074",0.378398547,0.46167,0.46167,538.27873,0.357,-12.169,0.278459179,526.356,0.17029,70.875,"hard bop",1
"6075",0.291264812,1.00089,1.00089,333.92281,0.775,-17.677,NA,327.726,0.81203,158.715,"opera",3
"6076",0,5.4879,4.20697,162.14159,4.342,-9.812,NA,159.161,4.04736,93.657,"finish",4
"6077",0.393369406,0.27735,0.27735,164.0224,0.197,-12.836,0.38293509,159.527,0.27735,80.012,"deep house",4
"6078",0.593808365,0.98116,0.50744,259.70893,0,-7.482,NA,252.819,0.26939,124.734,"gangster rap",4
"6079",0.498563611,0.71331,0.71331,303.96036,0,-6.289,0.721142987,296.426,0.23077,93.975,"pop rock",4
"6080",0.427795699,0.8853,0.8853,197.98159,0.438,-14.258,0.27490701,191.988,0.53268,84.951,"modern rock",4
"6081",0.601436483,2.93883,0.44831,312.86812,3.361,-6.361,0.6331307,308.785,0.24051,96.732,"hardcore techno",5
"6082",0.410541103,0.11385,0.11385,161.48853,0.363,-13.797,0.270775999,154.285,0.11385,79.181,"honky tonk",3
"6083",0.403000799,1.14074,0.31526,170.70975,0,-9.957,NA,163.138,0.31526,149.394,"disco",4
"6084",0.379960767,0.49284,0.49284,160.26077,0.427,-12.009,NA,151.65,0.13597,88.301,"western swing",1
"6085",0.25706292,1.38742,0.32619,114.80771,0,-11.836,NA,111.554,0.06165,111.104,"lullaby",4
"6086",0.363386415,0.77588,0.42451,215.40526,0,-5.66,0.561428518,207.975,0.25411,169.966,"industrial metal",4
"6087",0.336419738,0.4274,0.4274,147.722,0,-13.21,NA,147.722,0.14322,133.325,"jump blues",1
"6088",0.317036752,0.90678,0.29514,148.16608,0.845,-10.666,NA,135.5,0.29514,98.442,"doo-wop",3
"6089",0.266269757,0.69779,0.20016,27.6371,0,-14.629,NA,27.637,0.20016,118.668,"stand-up comedy",3
"6090",0.804830428,0.13736,0.13736,312.2673,0,-3.989,0.811707531,288.502,0.13736,180.168,"hip hop",4
"6091",0.3138666,0.18268,0.18268,276.13995,0.305,-3.856,NA,269.711,0.18268,152.988,"dance rock",4
"6092",0.359185993,0.95652,0.19873,262.97424,0.165,-8.737,0.463489662,256.935,0.19873,80.031,"blues-rock",4
"6093",0.455664786,1.55554,0.41024,195.47383,0.061,-7.246,0.661445223,187.588,0.11816,103.776,"folk punk",3
"6094",0.358500923,0.44543,0.44543,60.55138,0.102,-9.255,0.215080319,60.551,0.13362,96.264,"pop rap",3
"6095",0.34852689,1.28883,0.68676,211.722,0.286,-16.941,NA,192.731,0.38596,99.619,"ccm",4
"6096",0.380679874,1.01262,0.29802,255.26812,0,-16.076,0,243.02,0.29802,82.487,"christian music",3
"6097",0.524063333,2.04693,1.67062,198.89587,5.346,-8.85,0.493887576,198.896,1.48294,159.483,"hard rock",4
"6098",0,0.38974,0.03059,259.83955,0.189,-6.567,NA,246.346,0.03059,163.902,"lovers rock",4
"6099",0.299705214,0.87554,0.11479,215.24853,0.258,-5.651,NA,206.303,0.11479,159.96,"roots reggae",4
"6100",0.415353711,0.85805,0.43999,289.01832,0.223,-10.419,NA,284.979,0.23206,135.233,"oi",4
"6101",0.309497547,0.17066,0.17066,287.16363,0.159,-9.021,0.53066303,281.269,0.17066,128.685,"soundtrack",4
"6102",0.317125719,0.66916,0.66916,338.96444,3.413,-28.406,0,324.777,0.43554,85.558,"chill-out",4
"6103",0.508177085,0.1482,0.1482,349.04771,0,-6.615,0.739737283,344.393,0.1482,136.967,"progressive house",4
"6104",0.545865917,0.88659,0.22279,190.35383,0.183,-5.266,0.327736683,182.996,0.22279,90.602,"tejano",4
"6105",0.550991009,0.42567,0.42567,181.21098,1.164,-5.128,0.774854127,170.916,0.15916,111.153,"horror punk",4
"6106",0.523699078,2.8035,2.26258,236.61669,2.792,-4.21,0.485122364,219.806,2.26258,111.122,"dance rock",4
"6107",0.449052575,0.54715,0.54715,248.24118,0,-12.211,0,248.241,0.03804,77.09,"rock 'n roll",1
"6108",0.627467259,1.39335,0.05499,208.79628,0.346,-7.063,0.732428073,202.524,0.05499,89.896,"rock",4
"6109",0.436044792,1.35177,0.47188,193.17506,0.421,-10.134,0.288481643,181.911,0.0341,69.167,"eurodance",4
"6110",0,0.08487,0.08487,253.43955,0,-7.773,0,246.712,0.08487,143.86,"choro",4
"6111",0,2.98362,0.45368,204.61669,0.383,-15.096,NA,198.676,0.20837,67.6,"hip hop",4
"6112",0.364597881,0.4058,0.04842,241.68444,0,-7.066,NA,233.976,0.04842,169.981,"brill building pop",4
"6113",0.386243701,0.4616,0.4616,250.22649,0.265,-21.45,0.660381133,232.112,0.25856,139.944,"space music",1
"6114",0.423300013,0.6786,0.07754,357.45914,0.328,-5.492,0.581011943,355.051,0.07754,200.036,"folk metal",4
"6115",0.781412342,1.35476,0.20496,259.05587,0.165,-4.73,NA,246.399,0.20496,104.123,"gangster rap",4
"6116",0.471441876,0.14874,0.14874,270.21016,0.102,-5.958,0.570115086,264.98,0.14874,229.864,"black metal",1
"6117",0.308144061,1.01499,0.3917,246.17751,0.464,-8.613,0,234.522,0.07847,96.904,"rockabilly",4
"6118",0.394440294,0.9074,0.32055,217.93914,0.107,-4.384,0.600274216,212.683,0.02713,92.608,"folk metal",4
"6119",0.479308459,1.59322,0.82555,234.84036,3.123,-5.771,NA,224.258,0.30347,84.058,"glam rock",4
"6120",0.582921577,0.64466,0.64466,262.47791,0,-5.499,NA,262.478,0.37877,111.239,"grunge",4
"6121",0.386861225,1.66905,0.35963,242.62485,0,-8.765,0,237.575,0.35963,99.546,"gaita",4
"6122",0,0.52058,0.02738,218.22649,0,-6.61,NA,199.134,0.02738,121.9,"soul",4
"6123",0.45599321,1.52865,0.56247,202.78812,0.248,-16.161,0,194.479,0.31753,61.863,"hip hop",4
"6124",0.524378988,0.32803,0.32803,299.80689,0.113,-6.247,0.626908585,295.683,0.16416,178.804,"oi",1
"6125",0.536219993,1.78775,0.06877,207.56853,0.062,-6.336,0.419674279,201.3,0.06877,138.385,"post-grunge",5
"6126",0.239174796,1.24619,0.29271,396.7473,0.509,-5.208,0.462643183,388.47,0.05288,126.012,"power electronics",4
"6127",0.257515404,0.68594,0.68594,298.73587,0,-22.235,NA,281.954,0.23458,65.919,"serialism",1
"6128",0.316315266,0.43302,0.43302,225.09669,0.398,-4.682,NA,220.595,0.20399,133.857,"pop rock",1
"6129",0.426035662,0.16822,0.16822,233.22077,0.136,-4.741,0.533370878,212.759,0.16822,154.998,"nu metal",4
"6130",0.469425908,1.27161,1.27161,124.9171,2.252,-10.387,NA,124.917,0.71212,71.356,"brill building pop",4
"6131",0.364914035,1.09039,0.25312,262.29506,0.079,-9.759,0.756068011,249.812,0.11317,142.372,"blues-rock",4
"6132",0.315511341,0.25904,0.25904,186.30485,0,-9.866,0,182.753,0.25904,192.831,"blues",1
"6133",0.42677782,0.87818,0.10578,110.57587,0,-7.1,0.505487343,105.471,0.10578,128.116,"hip hop",3
"6134",0.307675417,0.25266,0.25266,143.98649,0.206,-14.489,0.265861049,138.228,0.05451,154.072,"rockabilly",4
"6135",0.718891456,1.08988,0.41727,432.97914,2.09,-7.984,NA,420.705,0.41727,91.775,"rock",3
"6136",0,0.27765,0.27765,89.44281,0.461,-7.238,NA,85.095,0.05496,140.52,"oi",1
"6137",0.310544672,0.17762,0.17762,171.65016,2.897,-19.941,NA,163.271,0.17762,130.598,"cool jazz",7
"6138",0.324334205,1.09115,0.25901,137.482,0.52,-16.469,NA,134.223,0.05938,148.046,"brazilian jazz",4
"6139",0.524467224,1.92114,0.53485,229.8771,0.136,-3.662,0.490904201,219.347,0.18611,87.712,"country rock",4
"6140",0.404910014,1.30055,0.62847,218.95791,0.537,-4.692,0.396700138,211.598,0.29375,95.33,"art rock",3
"6141",0.47079025,0.6697,0.1519,175.882,0.253,-13.04,NA,167.822,0.1519,115.756,"brill building pop",3
"6142",0.491828704,1.38569,0.741,231.57506,0.636,-30.387,0.401502463,213.188,0.57942,186.138,"rock",4
"6143",0.19936897,1.27465,0.59525,212.13995,0.183,-9.989,NA,207.482,0.24147,97.34,"samba",4
"6144",0.403000799,0.69879,0.25684,251.27138,4.075,-16.218,NA,251.271,0.25684,138.501,"disco",4
"6145",0.262371626,0.32387,0.32387,199.8624,0.201,-6.077,NA,192.534,0.13977,155.193,"power pop",1
"6146",0.766545451,0.20466,0.20466,182.7522,0.148,-8.962,NA,162.975,0.06162,207.544,"motown",4
"6147",0.418216518,1.60552,0.66694,136.01914,0.921,-13.53,NA,123.135,0.05887,65.771,"doo-wop",4
"6148",0.26969355,1.15814,0.18246,148.87138,0.374,-11.185,NA,143.865,0.18246,124.311,"irish folk",4
"6149",0.326208255,0.17899,0.17899,202.762,0,-14.525,NA,195.617,0.17899,97.997,"electro",5
"6150",0.460853145,0.62957,0.62957,109.92281,2.769,-14.811,NA,103.364,0.36111,110.06,"black metal",3
"6151",0,0.2572,0.2572,240.22159,0,-5.663,NA,228.699,0.2572,160.018,"game",4
"6152",0.34873593,0.58708,0.06704,433.42322,0.171,-11.462,0,427.967,0.06704,115.533,"bhangra",4
"6153",0.787005469,0.30438,0.30438,236.5122,0,-9.308,NA,232.391,0.03907,111.755,"dance pop",4
"6154",0.307711679,1.04615,0.07585,100.23138,0.206,-15.83,NA,96.99,0.07585,128.666,"blues-rock",3
"6155",0.407364774,0.54246,0.54246,137.79546,0,-7.806,NA,137.795,0.15972,103.948,"hyphy",4
"6156",0.218936415,1.16184,0.5107,385.25342,0.496,-6.838,0.548312704,370.707,0.08457,93.346,"progressive trance",3
"6157",0.324368871,0.37246,0.37246,182.04689,0,-14.194,NA,182.047,0.11409,115.024,"german",1
"6158",0.312639609,0.42664,0.42664,285.88363,0.189,-6.604,0.21282923,278.901,0.19895,130.023,"big beat",4
"6159",0.490079584,1.3276,0.44044,257.54077,0.162,-5.775,NA,249.382,0.21026,144.974,"rapcore",4
"6160",0.320520135,1.14433,0.58115,173.29587,0.253,-10.541,NA,164.856,0.16571,108.919,"brazilian pop music",4
"6161",0.473918437,0.42254,0.42254,150.15138,0.223,-3.778,0.551651693,147.998,0.03361,91.357,"blues-rock",4
"6162",0.349886289,0.32619,0.32619,268.48608,0,-17.611,NA,256.244,0.32619,108.24,"cantonese pop",4
"6163",0.461558452,1.10473,0.2157,354.19383,0.177,-12.183,0.215080319,340.927,0.2157,135.57,"new romantic",4
"6164",0.343752897,0.09611,0.09611,285.17832,0,-8.885,NA,272.446,0.09611,120.099,"chill-out",4
"6165",0.516963731,4.74525,1.0396,330.16118,0,-8.535,NA,326.96,0.56484,86.353,"california",5
"6166",0.344814469,0.97504,0.44032,228.23138,0,-5.446,0.299877488,221.234,0.03927,111.995,"big beat",4
"6167",0.354996926,0.97257,0.37837,147.77424,0.322,-10.819,0.345802234,142.251,0.06927,100.618,"dub",5
"6168",0.366527802,0.98973,0.22548,173.92281,0,-9.452,NA,165.332,0.22548,154.159,"gaita",3
"6169",0.328553015,0.13245,0.13245,189.93587,0.34,-11.769,0,176.75,0.13245,111.214,"electric blues",1
"6170",0,0.50043,0.11137,198.00771,0.066,-7.613,0,184.581,0.11137,153.911,"chanson",4
"6171",0.414783863,0.84427,0.18763,172.25098,0.135,-5.015,NA,172.251,0.18763,184.884,"country rock",4
"6172",0.37130459,0.53681,0.14925,513.43628,4.574,-4.003,NA,501.017,0.14925,137.896,"hard trance",4
"6173",0.361105938,0.70829,0.70829,313.36444,0.282,-3.944,0.482137585,310.34,0.34544,88.336,"viking metal",4
"6174",0.482490972,0.87688,0.02962,215.01342,0.311,-12.066,0.266955186,209.816,0.02962,141.964,"happy hardcore",4
"6175",0.554633231,1.27255,0.57222,211.69587,2.009,-5.971,NA,205.781,0.57222,88.096,"hip hop",5
"6176",0.360871465,0.12809,0.12809,321.2273,0.107,-5.388,0.503899672,314.897,0.12809,182.01,"breakbeat",4
"6177",0.362419612,2.99426,0.46985,221.30893,0,-9.095,0.541492989,214.965,0.46985,47.96,"alternative dance",4
"6178",0.333432327,0.50385,0.50385,193.72363,0.34,-5.548,0.334706549,182.892,0.50385,135.045,"hard trance",1
"6179",0.854637828,0.85218,0.3658,246.09914,0.074,-6.708,NA,231.59,0.12379,127.911,"hip hop",4
"6180",0.344959866,0.86986,0.37537,203.7024,0,-6.548,0.400039657,203.702,0.37537,123.522,"country rock",4
"6181",0.285591272,1.80555,0.58599,62.51057,0,-16.972,NA,56.14,0.2796,98.467,"musette",3
"6182",0.360644227,1.76227,0.63514,166.66077,0.316,-17.053,NA,161.321,0.35352,112.625,"country blues",4
"6183",0,3.29243,0.99838,373.52444,0,-10.104,NA,366.277,0.61039,104.692,"ghetto tech",5
"6184",0.310309149,0.17974,0.17974,306.96444,0.374,-5.713,NA,299.474,0.17974,86.658,"soukous",5
"6185",0.232328489,0.96072,0.48613,192.96608,0.183,-16.308,NA,177.58,0.1739,127.494,"singer-songwriter",4
"6186",0.423300013,0.88544,0.1572,299.31057,0.065,-5.157,0.367273416,294.446,0.1572,165.278,"folk metal",4
"6187",0.373832894,1.76372,0.34754,280.5024,0.161,-13.844,NA,269.172,0.34754,76.716,"country gospel",4
"6188",0.34866477,0.03189,0.03189,206.52363,0.282,-10.599,0.621568232,198.682,0.03189,106.499,"folk-pop",1
"6189",0.35312499,5.39571,4.63067,221.6224,4.76,-16.503,0,199.599,4.24744,70.196,"new age",4
"6190",0,0.83492,0.38982,516.362,0.223,-12.969,NA,468.329,0.38982,135.189,"progressive rock",7
"6191",0.30474366,0.10223,0.10223,179.40853,0,-9.546,NA,175.624,0.10223,122.405,"salsa",4
"6192",0.351675722,0.07555,0.07555,473.49506,0,-17.276,0.215080319,421.268,0.07555,115.405,"jazz funk",1
"6193",0.543681107,0.13434,0.13434,166.86975,0.102,-9.309,0.818941494,164.281,0.13434,94.971,"jazz rap",4
"6194",0.387181942,0.95122,0.33181,59.95057,0,-6.86,0,59.951,0.33181,96.058,"hard trance",4
"6195",0.333723343,0.71309,0.71309,173.50485,0,-16.472,NA,168.681,0.43679,93.707,"jump blues",3
"6196",0.315617064,0.22705,0.22705,319.39873,0.357,-13.157,0.265861049,309.081,0.04942,113.097,"bebop",4
"6197",0.421973968,0.69501,0.2411,334.18404,0.19,-9.691,0,331.622,0.2411,131.752,"disco",4
"6198",0.426328684,0.39251,0.05341,235.80689,0.657,-9.139,0.494489518,227.08,0.05341,176.591,"british pop",4
"6199",0.169797033,1.54282,0.33207,207.09832,0,-29.342,NA,203.714,0.33207,60.439,"space age pop",4
"6200",0.607792752,0.05892,0.05892,197.90322,0,-5.431,0.639564766,197.903,0.05892,119.744,"shock rock",1
"6201",0.461517205,0.41668,0.41668,114.07628,0,-13.347,0.489038209,104.96,0.41668,75.11,"latin jazz",1
"6202",0,0.07177,0.07177,564.29669,2.171,-28.416,0,555.99,0.07177,90.582,"meditation",1
"6203",0.360053307,0.9815,0.51532,428.06812,0,-5.827,NA,428.068,0.28681,131.971,"latin jazz",4
"6204",0.488536125,0.21543,0.21543,448.54812,0,-5.055,0.588385844,448.548,0.02962,161.288,"grunge",4
"6205",0.383863704,0.69931,0.0328,202.21342,0.178,-11.224,0.585979766,195.286,0.0328,89.996,"grime",4
"6206",0.415441656,0.32982,0.32982,273.84118,32.972,-16.963,0.239629098,259.617,0.32982,87.581,"hip hop",4
"6207",0.320086927,0.09823,0.09823,166.39955,0.367,-8.762,0,162.383,0.09823,155.065,"chanson",1
"6208",0.366527802,0.99012,0.99012,117.34159,0.355,-8.817,NA,111.624,0.32506,75.738,"gaita",4
"6209",0.395352793,0.74004,0.16696,274.54649,0.086,-9.213,0.525497119,269.735,0.16696,103.997,"blues-rock",4
"6210",0.352338668,0.93201,0.36684,205.40036,0.206,-4.129,0.358976526,201.822,0.07847,104.036,"pop rock",4
"6211",0.342406391,0.86291,0.47332,234.78812,0.401,-12.38,NA,224.154,0.47332,160.443,"modern rock",3
"6212",0.439880513,0.56603,0.56603,131.10812,2.711,-15.001,0.375984302,116.576,0.23572,91.523,"ccm",4
"6213",0.370057829,0.33275,0.33275,172.59057,0.136,-17.075,0.30301199,162.238,0.33275,82.016,"space age pop",1
"6214",0.353441853,0.8643,0.30537,128.96608,0.223,-11.655,NA,115.804,0.30537,111.01,"jazz blues",4
"6215",0.553566172,0.64274,0.10433,225.41016,0,-9.531,0.786169126,219.858,0.10433,130.677,"progressive metal",4
"6216",0.306197459,0.78564,0.03755,203.25832,0,-9.528,0,203.258,0.03755,160.336,"detroit techno",4
"6217",0.578993549,0.06455,0.06455,209.60608,0,-14.613,NA,209.606,0.06455,165.303,"new wave",1
"6218",0.356612934,0.80336,0.16656,193.67138,2.844,-8.615,NA,188.488,0.16656,98.752,"vocal jazz",3
"6219",0.409196036,0.83202,0.28474,119.90159,0.351,-14.09,NA,112.878,0.28474,111.12,"honky tonk",4
"6220",0.57893354,0.51567,0.19926,193.98485,2.908,-3.357,0.684264217,189.057,0.19926,185.063,"post-hardcore",4
"6221",0.355515927,0.0945,0.0945,146.02404,0.462,-15.911,0.623037476,135.372,0.0945,144.538,"country blues",4
"6222",0.440370731,1.34384,0.04194,223.05914,0,-7.383,0.483977246,223.059,0.04194,93.011,"pop rock",4
"6223",0.415303643,0.9423,0.40055,294.86975,0.073,-7.028,0.375984302,286.134,0.12834,111.408,"celtic rock",4
"6224",0.394282621,1.12314,0.40543,161.43628,2.165,-25.752,0.249065795,152.636,0.40543,91.889,"soft rock",4
"6225",0.37537482,0.47211,0.47211,292.17914,2.316,-24.22,0.265861049,283.597,0.47211,141.229,"free jazz",4
"6226",0.256148646,0.14729,0.14729,196.64934,0.574,-16.862,0.194632648,183.339,0.14729,205.323,"latin jazz",4
"6227",0.312044456,2.37505,0.47633,231.57506,3.57,-16.682,NA,223.73,0.23178,124.759,"opera",5
"6228",0.228428667,0.25672,0.25672,313.20771,0,-12.235,NA,313.208,0.25672,124.479,"comedy",1
"6229",0.36096096,0.59682,0.22193,298.762,0.171,-8.149,0.212166837,277.734,0.03541,159.986,"dancehall",4
"6230",0.463771723,0.90452,0.46222,230.42567,0.171,-8.924,0,217.217,0.24663,135.642,"country rock",4
"6231",0,1.50745,0.50867,169.74322,0.43,-26.469,NA,163.027,0.50867,119.187,"ghetto tech",4
"6232",0.473700501,2.84634,2.16701,297.76934,3.541,-15.235,NA,294.859,2.16701,173.712,"progressive rock",4
"6233",0.342192311,0.26276,0.26276,170.23955,0.203,-8.873,0,161.988,0.26276,74.739,"country rock",1
"6234",0.24913723,0.11367,0.11367,52.45342,0,-16.945,0.229144104,52.453,0.11367,155.954,"patriotic",3
"6235",0.426642657,0.75846,0.21417,232.48934,0.195,-4.286,NA,226.075,0.07758,110.016,"electronica",4
"6236",0.544321915,1.67152,0.46854,270.10567,0.124,-7.553,NA,257.701,0.16746,99.914,"hip hop",4
"6237",0.263509097,1.91836,1.91836,313.73016,0.973,-41.806,NA,313.73,1.23682,43.877,"serialism",1
"6238",0.512226738,0.09858,0.09858,94.9024,2.345,-19.345,0.327736683,94.902,0.09858,148.653,"electronica",5
"6239",0.463673869,0.58383,0.2303,181.60281,2.833,-17.198,NA,170.736,0.04904,168.248,"honky tonk",4
"6240",0.251131267,0.82032,0.19966,288.39138,0.167,-6.311,NA,281.519,0.0443,192.021,"salsa",7
"6241",0.496224349,0.59737,0.59737,212.37506,0.32,-8.403,0.215080319,201.149,0.37878,136.908,"western swing",4
"6242",0.362218957,0.22769,0.22769,170.94485,0.171,-11.732,0.265861049,162.557,0.22769,143.431,"bluegrass",1
"6243",0.443547553,0.55609,0.55609,198.76526,0.218,-8.234,0.548678056,196.4,0.26486,104.101,"grunge",1
"6244",0,1.31416,0.41415,318.48444,0.131,-17.728,NA,310.172,0.18856,134.156,"guitar",4
"6245",0.499826314,1.93719,0.52253,209.03138,2.386,-6.309,0.625411526,206.46,0.28051,85.515,"sympho black metal",4
"6246",0.503151606,0.78033,0.78033,291.97016,0.45,-25.342,0.487492443,283.562,0.13377,64.011,"folk rock",1
"6247",0.54000775,0.64931,0.64931,283.61098,0,-7.677,0.802932875,269.264,0.30109,85.897,"gangster rap",4
"6248",0.384722599,0.19051,0.19051,143.41179,0,-8.807,NA,139.842,0.19051,134.937,"gabba",1
"6249",0.333652067,3.56325,0.23898,271.41179,0.479,-6.114,NA,262.751,0.23898,105.062,"cantonese pop",7
"6250",0.379436972,1.53576,0.73598,166.66077,0,-15.474,NA,164.049,0.33913,75.959,"honky tonk",4
"6251",0.511054354,0.43651,0.43651,201.06404,3.837,-9.518,NA,201.064,0.15087,143.317,"blues-rock",5
"6252",0.43870167,1.00715,0.53435,159.4771,0,-7.325,0.439202489,159.477,0.29619,117.882,"gangster rap",4
"6253",0.217993638,0.58024,0.58024,192.96608,0,-19.411,NA,186.114,0.27737,94.681,"hard bop",4
"6254",0.35312499,1.27612,0.19043,239.17669,2.206,-15.188,NA,228.838,0.19043,229.049,"new age",5
"6255",0.412110495,1.10631,0.51764,87.40526,0,-17.253,0.565451012,87.405,0.22184,102.399,"jazz funk",4
"6256",0.560380805,1.76045,0.88972,78.47138,0.445,-30.854,NA,70.786,0.45892,66.153,"soundtrack",3
"6257",0.387333146,0.88184,0.2919,408.73751,0,-7.013,NA,395.854,0.15016,203.016,"chicago soul",4
"6258",0.257515404,2.48048,0.92361,1130.94485,0,-25.458,NA,1110.018,0.52629,79.266,"serialism",5
"6259",0.367317842,0.86482,0.26937,229.32853,2.392,-7.973,0.511424326,222.61,0.1205,99.984,"pop rock",4
"6260",0.582205564,0.50077,0.08977,185.99138,0.241,-9.168,0.572593045,180.599,0.08977,146.053,"emo",4
"6261",0.58703963,0.20076,0.20076,167.44444,0.138,-7.703,NA,163.289,0.20076,120.928,"british invasion",1
"6262",0.462190105,1.8931,0.3399,155.402,0.177,-22.377,NA,150.117,0.3399,87.038,"country gospel",4
"6263",0.445216987,0.95724,0.30942,227.65669,0.229,-13.239,NA,207.964,0.14606,93.728,"pop rap",4
"6264",0.374560253,1.1376,0.5939,341.36771,0,-10.017,0,324.377,0.31934,109.099,"downtempo",4
"6265",0.424558129,0.47455,0.17224,214.49098,0.148,-9.114,0.562795595,210.872,0.02221,200.016,"deep house",4
"6266",0.404566538,0.26399,0.26399,158.77179,0.119,-9.217,NA,154.982,0.26399,111.261,"hard rock",4
"6267",0.517342286,1.85676,1.08999,271.98649,0,-8.183,NA,271.986,0.62978,80.292,"quiet storm",3
"6268",0.325333872,2.15841,0.24587,319.26812,0.231,-15.813,NA,311.763,0.24587,128.808,"salsa",5
"6269",0.529166983,0.3476,0.02905,335.5424,0,-9.277,0.545230294,324.899,0.02905,184.004,"electronic",4
"6270",0.595069407,0.48885,0.48885,469.60281,0.218,-13.615,NA,453.486,0.25868,86.992,"blues-rock",3
"6271",0.39846996,0.13975,0.13975,192.65261,0.212,-13.781,0.239629098,188.726,0.13975,160.011,"motown",4
"6272",0.393762699,0.22842,0.22842,144.71791,0.38,-9.693,0,138.89,0.22842,125.028,"chicago soul",4
"6273",0.386151631,0.77529,0.77529,234.39628,0,-6.373,0,230.557,0.4763,99.75,"chanson",1
"6274",0.441945161,1.62909,1.62909,272.14322,3.077,-5.049,NA,251.257,1.41198,143.864,"ccm",4
"6275",0.496071347,0.51869,0.19648,90.14812,0,-23.923,NA,90.148,0.19648,191.383,"gangster rap",4
"6276",0,0.76824,0.06342,228.80608,0,-3.823,NA,225.57,0.06342,170.017,"german pop",4
"6277",0,1.04227,0.51171,29.57016,0.073,-9.726,NA,29.57,0.23269,133.211,"turnablism",4
"6278",0,0.87377,0.42412,325.92934,0,-5.563,0.299877488,315.176,0.20042,133.987,"breakbeat",4
"6279",0.253281974,1.14182,0.53299,267.38893,0.212,-11.179,0.374179829,243.722,0.22706,98.001,"jazz fusion",5
"6280",0.562881125,0.89779,0.36944,258.16771,0.589,-3.282,NA,253.376,0.10361,113.957,"death metal",3
"6281",0.492187901,1.87231,0.0731,203.31057,0.63,-6.452,0.747654675,199.053,0.0731,100.009,"neo soul",5
"6282",0,1.22252,0.62454,639.42485,0,-9.324,NA,632.802,0.23283,101.172,"jam band",4
"6283",0.453629718,0.065,0.065,338.05016,0,-12.769,0.618047726,333.369,0.065,71.031,"parody",1
"6284",0.43870167,2.32851,0.68954,281.83465,0.45,-6.392,0,268.997,0.17891,73.052,"gangster rap",4
"6285",0.148985481,0.95652,0.37504,145.99791,0,-6.655,NA,141.137,0.09087,103.541,"chanson",3
"6286",0.372776498,2.79098,1.99784,225.14893,2.49,-25.349,0.215080319,214.338,1.99784,79.261,"opera",5
"6287",0.333584628,0.65816,0.28593,217.75628,0,-4.481,0.265861049,212.37,0.10074,161.899,"lovers rock",4
"6288",0.390963612,0.23936,0.23936,207.09832,0.195,-4.66,0.624833534,191.652,0.04633,154.354,"country rock",4
"6289",0,0.18188,0.18188,346.27873,0.317,-6.73,NA,343.307,0.18188,190.01,"lovers rock",4
"6290",0.37246298,1.40536,0.78237,91.34975,0,-11.867,NA,82.03,0.46813,95.502,"skate punk",4
"6291",0.395999523,0.32861,0.32861,228.72771,0.253,-8.278,0,216.3,0.10879,124.104,"ccm",4
"6292",0.473613189,0.70126,0.23294,153.33832,0,-8.208,0.646151234,145.467,0.07736,128.022,"power pop",4
"6293",0.32188269,4.73662,0.40639,234.57914,0.334,-12.452,0.243551901,230.354,0.06854,91.044,"latin jazz",5
"6294",0.533085375,0.05053,0.05053,189.54404,0.183,-3.753,0.622596352,176.82,0.05053,162.019,"alternative metal",4
"6295",0.305023497,0.71032,0.1421,171.75465,0,-18.498,NA,165.14,0.1421,101.163,"delta blues",4
"6296",0.453371188,1.04594,0.06954,247.77098,0.148,-5.652,0.304169503,242.765,0.06954,150.788,"lovers rock",4
"6297",0.299120015,0.74239,0.21597,40.17587,0.16,-8.99,NA,40.176,0.21597,112.549,"new beat",4
"6298",0.365747307,0.92149,0.33297,121.67791,0,-13.906,NA,117.644,0.03722,100.831,"irish folk",4
"6299",0.590449277,0.94067,0.94067,217.49506,4.18,-3.624,0,214.198,0.94067,190.116,"post-hardcore",4
"6300",0.381467815,1.43423,0.50916,295.3922,0,-5.113,0.583116495,295.392,0.27071,130.017,"tech house",4
"6301",0.64298222,1.28654,0.48531,188.65587,0,-4.706,0.574693297,185.469,0.285,150.077,"post-grunge",4
"6302",0.316315266,0.46456,0.46456,227.05587,0.334,-3.851,NA,221.878,0.14871,96.875,"pop rock",4
"6303",0.409550595,0.68414,0.18738,159.76444,0,-3.352,0.407901717,159.764,0.06273,197.143,"gabba",7
"6304",0.398181055,1.20235,0.34985,266.39628,0.473,-15.135,0.597116703,255.576,0.13709,144.217,"blues-rock",4
